0.560000	0.608696	0.636364	0.560000	0.608696	0.666667	0.560000	0.560000	0.583333	0.608696	0.437500	0.560000	0.583333	0.636364	0.560000	
0.482759	0.560000	0.466667	0.608696	0.482759	0.608696	0.583333	0.700000	0.538462	0.583333	0.700000	0.608696	0.538462	0.538462	0.500000	
0.560000	0.538462	0.636364	0.437500	0.560000	0.608696	0.666667	0.518519	0.608696	0.636364	0.583333	0.636364	0.500000	0.583333	0.583333	
0.500000	0.560000	0.636364	0.608696	0.666667	0.518519	0.608696	0.583333	0.500000	0.583333	0.583333	0.583333	0.500000	0.583333	0.608696	
0.608696	0.518519	0.388889	0.608696	0.636364	0.560000	0.538462	0.500000	0.608696	0.538462	0.636364	0.518519	0.608696	0.608696	0.538462	
0.466667	0.518519	0.583333	0.666667	0.583333	0.500000	0.518519	0.666667	0.583333	0.518519	0.608696	0.538462	0.560000	0.583333	0.666667	
0.466667	0.482759	0.583333	0.636364	0.583333	0.608696	0.538462	0.608696	0.583333	0.666667	0.437500	0.636364	0.583333	0.636364	0.538462	
0.636364	0.636364	0.608696	0.636364	0.583333	0.608696	0.560000	0.583333	0.583333	0.482759	0.538462	0.583333	0.538462	0.560000	0.608696	
0.518519	0.636364	0.482759	0.666667	0.608696	0.538462	0.636364	0.608696	0.608696	0.518519	0.482759	0.500000	0.518519	0.538462	0.666667	
0.583333	0.538462	0.583333	0.666667	0.636364	0.736842	0.636364	0.482759	0.636364	0.560000	0.518519	0.608696	0.583333	0.451613	0.560000	
0.482759	0.518519	0.518519	0.560000	0.700000	0.666667	0.560000	0.583333	0.560000	0.583333	0.368421	0.518519	0.636364	0.583333	0.636364	
0.560000	0.560000	0.666667	0.608696	0.560000	0.538462	0.583333	0.608696	0.636364	0.500000	0.583333	0.636364	0.518519	0.560000	0.368421	
0.636364	0.538462	0.636364	0.500000	0.518519	0.583333	0.560000	0.583333	0.608696	0.666667	0.538462	0.482759	0.350000	0.666667	0.538462	
0.538462	0.583333	0.518519	0.538462	0.666667	0.608696	0.583333	0.437500	0.608696	0.583333	0.538462	0.538462	0.636364	0.583333	0.636364	
0.583333	0.482759	0.636364	0.636364	0.560000	0.700000	0.538462	0.636364	0.500000	0.538462	0.666667	0.466667	0.518519	0.466667	0.583333	
0.560000	0.608696	0.583333	0.583333	0.583333	0.560000	0.560000	0.636364	0.666667	0.583333	0.666667	0.518519	0.560000	0.500000	0.636364	
0.608696	0.500000	0.538462	0.666667	0.608696	0.583333	0.500000	0.518519	0.608696	0.583333	0.608696	0.608696	0.608696	0.451613	0.560000	
0.636364	0.608696	0.378378	0.636364	0.583333	0.518519	0.583333	0.500000	0.583333	0.583333	0.518519	0.608696	0.538462	0.560000	0.538462	
0.666667	0.500000	0.608696	0.636364	0.608696	0.538462	0.583333	0.636364	0.538462	0.666667	0.583333	0.518519	0.583333	0.482759	0.538462	
0.583333	0.560000	0.636364	0.500000	0.538462	0.482759	0.636364	0.560000	0.500000	0.700000	0.636364	0.636364	0.424242	0.500000	0.538462	
0.500000	0.482759	0.636364	0.518519	0.560000	0.560000	0.666667	0.538462	0.608696	0.636364	0.583333	0.500000	0.608696	0.583333	0.560000	
0.500000	0.666667	0.583333	0.538462	0.466667	0.666667	0.608696	0.538462	0.500000	0.608696	0.560000	0.636364	0.608696	0.538462	0.538462	
0.518519	0.608696	0.636364	0.583333	0.538462	0.608696	0.608696	0.636364	0.560000	0.560000	0.560000	0.608696	0.636364	0.583333	0.500000	
0.518519	0.560000	0.583333	0.636364	0.666667	0.466667	0.583333	0.560000	0.736842	0.378378	0.608696	0.538462	0.583333	0.560000	0.583333	
0.583333	0.583333	0.666667	0.666667	0.560000	0.608696	0.636364	0.538462	0.583333	0.560000	0.518519	0.500000	0.608696	0.500000	0.608696	
0.560000	0.560000	0.538462	0.538462	0.583333	0.608696	0.482759	0.583333	0.608696	0.583333	0.500000	0.583333	0.518519	0.636364	0.636364	
0.583333	0.466667	0.518519	0.636364	0.608696	0.608696	0.583333	0.608696	0.437500	0.583333	0.608696	0.583333	0.500000	0.538462	0.482759	
0.500000	0.500000	0.608696	0.666667	0.736842	0.538462	0.608696	0.700000	0.560000	0.500000	0.538462	0.608696	0.560000	0.518519	0.411765	
0.583333	0.636364	0.538462	0.583333	0.583333	0.583333	0.636364	0.636364	0.500000	0.583333	0.482759	0.608696	0.583333	0.482759	0.560000	
0.583333	0.500000	0.608696	0.583333	0.608696	0.560000	0.583333	0.636364	0.538462	0.482759	0.608696	0.636364	0.518519	0.518519	0.518519	
0.636364	0.500000	0.608696	0.437500	0.608696	0.424242	0.666667	0.560000	0.538462	0.583333	0.583333	0.560000	0.583333	0.466667	0.538462	
0.608696	0.608696	0.608696	0.583333	0.560000	0.583333	0.583333	0.636364	0.583333	0.583333	0.518519	0.538462	0.636364	0.608696	0.538462	
0.583333	0.560000	0.608696	0.666667	0.538462	0.538462	0.482759	0.608696	0.538462	0.608696	0.583333	0.636364	0.583333	0.583333	0.583333	
0.666667	0.666667	0.466667	0.608696	0.736842	0.608696	0.518519	0.482759	0.560000	0.500000	0.608696	0.482759	0.636364	0.482759	0.608696	
0.700000	0.451613	0.518519	0.608696	0.583333	0.560000	0.518519	0.482759	0.583333	0.583333	0.560000	0.451613	0.666667	0.560000	0.583333	
0.500000	0.560000	0.608696	0.636364	0.608696	0.451613	0.500000	0.560000	0.560000	0.666667	0.583333	0.636364	0.500000	0.666667	0.583333	
0.538462	0.608696	0.560000	0.666667	0.500000	0.636364	0.583333	0.636364	0.636364	0.608696	0.560000	0.560000	0.482759	0.560000	0.538462	
0.560000	0.560000	0.636364	0.583333	0.636364	0.482759	0.608696	0.538462	0.560000	0.636364	0.560000	0.518519	0.451613	0.608696	0.482759	
0.518519	0.583333	0.518519	0.608696	0.608696	0.666667	0.583333	0.608696	0.518519	0.518519	0.608696	0.560000	0.636364	0.518519	0.608696	
0.583333	0.636364	0.608696	0.583333	0.583333	0.608696	0.482759	0.451613	0.608696	0.560000	0.608696	0.608696	0.608696	0.583333	0.608696	
0.608696	0.482759	0.583333	0.583333	0.608696	0.608696	0.636364	0.560000	0.560000	0.583333	0.560000	0.583333	0.500000	0.608696	0.636364	
0.466667	0.700000	0.538462	0.583333	0.583333	0.500000	0.538462	0.636364	0.518519	0.538462	0.560000	0.636364	0.666667	0.636364	0.518519	
0.583333	0.560000	0.482759	0.538462	0.583333	0.583333	0.636364	0.583333	0.608696	0.608696	0.538462	0.538462	0.608696	0.636364	0.482759	
0.636364	0.560000	0.538462	0.636364	0.583333	0.560000	0.583333	0.482759	0.636364	0.538462	0.608696	0.466667	0.538462	0.560000	0.666667	
0.538462	0.583333	0.500000	0.608696	0.560000	0.608696	0.538462	0.636364	0.560000	0.583333	0.666667	0.482759	0.518519	0.608696	0.636364	
0.560000	0.560000	0.518519	0.608696	0.560000	0.482759	0.636364	0.538462	0.538462	0.666667	0.583333	0.560000	0.560000	0.583333	0.608696	
0.560000	0.583333	0.636364	0.608696	0.538462	0.583333	0.608696	0.700000	0.560000	0.560000	0.608696	0.608696	0.583333	0.538462	0.518519	
0.518519	0.482759	0.500000	0.608696	0.560000	0.608696	0.700000	0.560000	0.636364	0.583333	0.583333	0.583333	0.538462	0.518519	0.560000	
0.538462	0.560000	0.636364	0.466667	0.583333	0.560000	0.583333	0.482759	0.500000	0.538462	0.636364	0.583333	0.500000	0.583333	0.608696	
0.583333	0.437500	0.466667	0.608696	0.583333	0.560000	0.608696	0.560000	0.608696	0.451613	0.700000	0.608696	0.636364	0.538462	0.608696	
0.608696	0.636364	0.560000	0.666667	0.608696	0.636364	0.560000	0.518519	0.500000	0.482759	0.608696	0.608696	0.500000	0.583333	0.608696	
0.636364	0.518519	0.500000	0.636364	0.636364	0.482759	0.608696	0.700000	0.538462	0.583333	0.500000	0.583333	0.538462	0.482759	0.583333	
0.560000	0.583333	0.608696	0.736842	0.482759	0.636364	0.583333	0.583333	0.583333	0.608696	0.560000	0.560000	0.636364	0.560000	0.500000	
0.560000	0.583333	0.583333	0.636364	0.560000	0.560000	0.538462	0.583333	0.583333	0.560000	0.636364	0.666667	0.500000	0.583333	0.560000	
0.560000	0.451613	0.636364	0.636364	0.666667	0.482759	0.538462	0.636364	0.608696	0.500000	0.482759	0.560000	0.608696	0.538462	0.538462	
0.500000	0.636364	0.583333	0.636364	0.482759	0.500000	0.538462	0.538462	0.538462	0.583333	0.560000	0.451613	0.636364	0.608696	0.636364	
0.500000	0.560000	0.636364	0.636364	0.583333	0.560000	0.466667	0.560000	0.538462	0.666667	0.666667	0.608696	0.538462	0.538462	0.636364	
0.500000	0.583333	0.700000	0.636364	0.583333	0.608696	0.560000	0.560000	0.608696	0.608696	0.583333	0.636364	0.466667	0.608696	0.583333	
0.666667	0.518519	0.583333	0.777778	0.538462	0.560000	0.608696	0.608696	0.560000	0.583333	0.538462	0.608696	0.636364	0.560000	0.583333	
0.608696	0.636364	0.583333	0.466667	0.636364	0.560000	0.636364	0.636364	0.583333	0.518519	0.538462	0.538462	0.518519	0.608696	0.518519	
0.666667	0.560000	0.451613	0.608696	0.608696	0.700000	0.518519	0.583333	0.518519	0.518519	0.700000	0.538462	0.466667	0.518519	0.424242	
0.636364	0.560000	0.560000	0.636364	0.560000	0.636364	0.608696	0.500000	0.560000	0.518519	0.437500	0.636364	0.636364	0.518519	0.608696	
0.583333	0.608696	0.482759	0.700000	0.560000	0.636364	0.608696	0.636364	0.518519	0.518519	0.583333	0.636364	0.636364	0.518519	0.482759	
0.500000	0.608696	0.482759	0.560000	0.608696	0.583333	0.538462	0.636364	0.560000	0.560000	0.636364	0.451613	0.538462	0.538462	0.560000	
0.608696	0.636364	0.636364	0.583333	0.608696	0.518519	0.583333	0.560000	0.538462	0.608696	0.518519	0.608696	0.560000	0.608696	0.482759	
0.666667	0.583333	0.560000	0.636364	0.608696	0.583333	0.636364	0.583333	0.560000	0.583333	0.608696	0.560000	0.636364	0.560000	0.482759	
0.451613	0.608696	0.482759	0.636364	0.518519	0.583333	0.560000	0.608696	0.608696	0.560000	0.583333	0.608696	0.560000	0.583333	0.636364	
0.538462	0.560000	0.608696	0.518519	0.666667	0.583333	0.666667	0.560000	0.608696	0.636364	0.560000	0.411765	0.583333	0.583333	0.636364	
0.608696	0.518519	0.560000	0.608696	0.538462	0.700000	0.636364	0.583333	0.560000	0.636364	0.560000	0.482759	0.560000	0.424242	0.666667	
0.608696	0.538462	0.560000	0.583333	0.560000	0.736842	0.736842	0.482759	0.500000	0.560000	0.560000	0.518519	0.583333	0.350000	0.608696	
0.666667	0.500000	0.608696	0.666667	0.560000	0.482759	0.583333	0.560000	0.500000	0.608696	0.608696	0.560000	0.466667	0.608696	0.538462	
0.636364	0.560000	0.482759	0.560000	0.583333	0.538462	0.482759	0.636364	0.608696	0.636364	0.636364	0.608696	0.608696	0.518519	0.500000	
0.666667	0.437500	0.518519	0.608696	0.700000	0.560000	0.518519	0.583333	0.538462	0.583333	0.518519	0.560000	0.560000	0.636364	0.583333	
0.636364	0.608696	0.500000	0.666667	0.482759	0.608696	0.583333	0.700000	0.560000	0.608696	0.560000	0.500000	0.518519	0.583333	0.538462	
0.636364	0.437500	0.636364	0.538462	0.608696	0.636364	0.583333	0.666667	0.538462	0.560000	0.560000	0.636364	0.482759	0.560000	0.538462	
0.437500	0.583333	0.518519	0.560000	0.636364	0.560000	0.583333	0.583333	0.583333	0.636364	0.608696	0.666667	0.608696	0.636364	0.538462	
0.466667	0.560000	0.538462	0.583333	0.560000	0.538462	0.560000	0.608696	0.608696	0.518519	0.666667	0.500000	0.560000	0.538462	0.583333	
0.500000	0.482759	0.451613	0.560000	0.636364	0.368421	0.636364	0.538462	0.636364	0.636364	0.583333	0.636364	0.608696	0.560000	0.518519	
0.583333	0.560000	0.482759	0.560000	0.608696	0.500000	0.666667	0.608696	0.583333	0.500000	0.666667	0.560000	0.666667	0.518519	0.538462	
0.560000	0.608696	0.636364	0.583333	0.482759	0.500000	0.518519	0.538462	0.700000	0.608696	0.538462	0.608696	0.560000	0.560000	0.583333	
0.636364	0.636364	0.518519	0.636364	0.608696	0.583333	0.518519	0.636364	0.583333	0.466667	0.518519	0.518519	0.560000	0.636364	0.500000	
0.560000	0.538462	0.538462	0.538462	0.518519	0.666667	0.518519	0.560000	0.451613	0.608696	0.608696	0.636364	0.666667	0.608696	0.636364	
0.560000	0.608696	0.500000	0.538462	0.666667	0.608696	0.608696	0.560000	0.636364	0.518519	0.608696	0.608696	0.560000	0.518519	0.608696	
0.636364	0.583333	0.560000	0.636364	0.538462	0.538462	0.538462	0.583333	0.583333	0.636364	0.608696	0.608696	0.636364	0.560000	0.500000	
0.560000	0.700000	0.466667	0.560000	0.583333	0.636364	0.608696	0.583333	0.560000	0.608696	0.583333	0.518519	0.482759	0.560000	0.636364	
0.608696	0.666667	0.583333	0.608696	0.608696	0.560000	0.583333	0.538462	0.583333	0.636364	0.538462	0.518519	0.636364	0.518519	0.560000	
0.538462	0.560000	0.636364	0.560000	0.583333	0.636364	0.583333	0.636364	0.583333	0.560000	0.538462	0.538462	0.608696	0.608696	0.608696	
0.608696	0.608696	0.538462	0.583333	0.583333	0.636364	0.666667	0.700000	0.608696	0.538462	0.518519	0.518519	0.583333	0.451613	0.560000	
0.560000	0.583333	0.700000	0.518519	0.636364	0.636364	0.608696	0.538462	0.466667	0.636364	0.583333	0.583333	0.518519	0.482759	0.560000	
0.500000	0.482759	0.583333	0.583333	0.636364	0.583333	0.482759	0.560000	0.636364	0.608696	0.518519	0.518519	0.608696	0.538462	0.608696	
0.518519	0.538462	0.666667	0.538462	0.636364	0.560000	0.482759	0.666667	0.666667	0.583333	0.608696	0.538462	0.538462	0.560000	0.466667	
0.608696	0.560000	0.466667	0.518519	0.608696	0.636364	0.560000	0.636364	0.518519	0.518519	0.666667	0.538462	0.608696	0.636364	0.560000	
0.636364	0.538462	0.608696	0.560000	0.560000	0.583333	0.560000	0.583333	0.636364	0.636364	0.560000	0.451613	0.538462	0.560000	0.608696	
0.500000	0.608696	0.518519	0.583333	0.560000	0.636364	0.608696	0.518519	0.636364	0.608696	0.538462	0.560000	0.560000	0.608696	0.518519	
0.560000	0.608696	0.583333	0.583333	0.636364	0.736842	0.608696	0.583333	0.608696	0.482759	0.608696	0.538462	0.518519	0.560000	0.608696	
0.500000	0.666667	0.583333	0.583333	0.608696	0.608696	0.518519	0.560000	0.538462	0.608696	0.560000	0.518519	0.583333	0.608696	0.608696	
0.560000	0.583333	0.608696	0.636364	0.538462	0.518519	0.636364	0.608696	0.608696	0.538462	0.583333	0.666667	0.608696	0.538462	0.482759	
0.608696	0.608696	0.636364	0.608696	0.518519	0.538462	0.608696	0.666667	0.583333	0.608696	0.583333	0.538462	0.500000	0.451613	0.583333	
0.500000	0.583333	0.482759	0.700000	0.666667	0.518519	0.538462	0.560000	0.608696	0.538462	0.518519	0.538462	0.583333	0.583333	0.583333	
0.666667	0.608696	0.424242	0.538462	0.608696	0.538462	0.560000	0.466667	0.666667	0.538462	0.666667	0.466667	0.538462	0.560000	0.466667	
0.560000	0.636364	0.560000	0.560000	0.636364	0.560000	0.636364	0.608696	0.466667	0.560000	0.466667	0.608696	0.583333	0.583333	0.560000	
0.538462	0.636364	0.608696	0.700000	0.666667	0.560000	0.560000	0.482759	0.608696	0.608696	0.583333	0.583333	0.583333	0.437500	0.482759	
0.666667	0.608696	0.538462	0.583333	0.636364	0.538462	0.538462	0.482759	0.560000	0.666667	0.560000	0.538462	0.500000	0.608696	0.608696	
0.608696	0.560000	0.482759	0.608696	0.560000	0.700000	0.608696	0.608696	0.583333	0.560000	0.583333	0.608696	0.500000	0.608696	0.437500	
0.538462	0.560000	0.437500	0.608696	0.538462	0.560000	0.560000	0.666667	0.583333	0.636364	0.560000	0.560000	0.583333	0.608696	0.636364	
0.608696	0.538462	0.583333	0.636364	0.518519	0.482759	0.666667	0.560000	0.560000	0.538462	0.636364	0.583333	0.583333	0.583333	0.368421	
0.482759	0.666667	0.538462	0.608696	0.411765	0.560000	0.636364	0.583333	0.424242	0.560000	0.466667	0.560000	0.700000	0.583333	0.608696	
0.560000	0.482759	0.608696	0.636364	0.538462	0.608696	0.608696	0.666667	0.608696	0.560000	0.437500	0.583333	0.666667	0.583333	0.518519	
0.560000	0.636364	0.583333	0.538462	0.608696	0.608696	0.608696	0.560000	0.500000	0.636364	0.608696	0.583333	0.608696	0.583333	0.608696	
0.560000	0.666667	0.608696	0.583333	0.583333	0.608696	0.560000	0.518519	0.518519	0.636364	0.560000	0.608696	0.560000	0.560000	0.560000	
0.583333	0.636364	0.411765	0.666667	0.583333	0.666667	0.500000	0.451613	0.583333	0.560000	0.538462	0.666667	0.608696	0.538462	0.538462	
0.500000	0.538462	0.608696	0.666667	0.482759	0.636364	0.608696	0.560000	0.538462	0.608696	0.583333	0.583333	0.560000	0.608696	0.538462	
0.500000	0.538462	0.583333	0.608696	0.518519	0.608696	0.666667	0.583333	0.608696	0.500000	0.560000	0.466667	0.608696	0.583333	0.608696	
0.583333	0.538462	0.583333	0.560000	0.608696	0.560000	0.518519	0.560000	0.583333	0.636364	0.700000	0.482759	0.608696	0.583333	0.451613	
0.466667	0.538462	0.666667	0.608696	0.583333	0.437500	0.500000	0.583333	0.560000	0.636364	0.636364	0.608696	0.636364	0.538462	0.636364	
0.583333	0.500000	0.666667	0.500000	0.608696	0.666667	0.583333	0.583333	0.608696	0.560000	0.583333	0.518519	0.608696	0.608696	0.583333	
0.583333	0.500000	0.608696	0.560000	0.518519	0.700000	0.560000	0.636364	0.608696	0.636364	0.636364	0.538462	0.560000	0.608696	0.518519	
0.666667	0.500000	0.538462	0.583333	0.560000	0.608696	0.608696	0.538462	0.608696	0.518519	0.560000	0.636364	0.666667	0.608696	0.608696	
0.466667	0.500000	0.538462	0.666667	0.583333	0.560000	0.560000	0.583333	0.583333	0.583333	0.583333	0.666667	0.636364	0.583333	0.583333	
0.608696	0.608696	0.636364	0.666667	0.636364	0.583333	0.538462	0.583333	0.482759	0.388889	0.583333	0.583333	0.500000	0.560000	0.560000	
0.608696	0.482759	0.560000	0.583333	0.518519	0.560000	0.608696	0.636364	0.518519	0.560000	0.583333	0.636364	0.500000	0.636364	0.636364	
0.583333	0.560000	0.608696	0.538462	0.608696	0.583333	0.560000	0.608696	0.608696	0.560000	0.608696	0.583333	0.583333	0.583333	0.583333	
0.583333	0.700000	0.538462	0.608696	0.500000	0.482759	0.608696	0.583333	0.538462	0.538462	0.560000	0.538462	0.608696	0.518519	0.636364	
0.500000	0.608696	0.560000	0.583333	0.560000	0.583333	0.466667	0.636364	0.560000	0.736842	0.451613	0.636364	0.388889	0.538462	0.466667	
0.538462	0.518519	0.518519	0.608696	0.608696	0.424242	0.666667	0.636364	0.608696	0.482759	0.560000	0.560000	0.560000	0.636364	0.608696	
0.666667	0.500000	0.636364	0.700000	0.608696	0.500000	0.466667	0.583333	0.636364	0.400000	0.560000	0.538462	0.560000	0.636364	0.560000	
0.560000	0.583333	0.583333	0.560000	0.636364	0.560000	0.482759	0.518519	0.560000	0.538462	0.608696	0.583333	0.608696	0.636364	0.583333	
0.538462	0.538462	0.608696	0.560000	0.466667	0.560000	0.583333	0.560000	0.583333	0.666667	0.583333	0.560000	0.666667	0.538462	0.608696	
0.518519	0.560000	0.411765	0.583333	0.666667	0.666667	0.538462	0.560000	0.583333	0.666667	0.636364	0.608696	0.636364	0.560000	0.583333	
0.451613	0.583333	0.518519	0.700000	0.700000	0.583333	0.608696	0.451613	0.583333	0.500000	0.560000	0.500000	0.608696	0.583333	0.636364	
0.560000	0.608696	0.636364	0.583333	0.636364	0.583333	0.518519	0.636364	0.560000	0.636364	0.538462	0.560000	0.451613	0.608696	0.560000	
0.424242	0.560000	0.583333	0.608696	0.560000	0.666667	0.518519	0.608696	0.666667	0.500000	0.583333	0.666667	0.560000	0.518519	0.560000	
0.583333	0.482759	0.500000	0.736842	0.518519	0.583333	0.608696	0.608696	0.666667	0.583333	0.583333	0.583333	0.583333	0.500000	0.636364	
0.500000	0.560000	0.538462	0.736842	0.636364	0.560000	0.608696	0.666667	0.560000	0.608696	0.482759	0.560000	0.518519	0.583333	0.636364	
0.608696	0.583333	0.451613	0.608696	0.608696	0.666667	0.608696	0.518519	0.482759	0.437500	0.608696	0.560000	0.451613	0.636364	0.666667	
0.500000	0.608696	0.636364	0.583333	0.608696	0.518519	0.583333	0.482759	0.608696	0.636364	0.500000	0.560000	0.560000	0.700000	0.560000	
0.482759	0.608696	0.518519	0.583333	0.736842	0.608696	0.560000	0.583333	0.666667	0.583333	0.608696	0.560000	0.518519	0.482759	0.424242	
0.700000	0.411765	0.636364	0.608696	0.583333	0.583333	0.560000	0.560000	0.583333	0.608696	0.583333	0.518519	0.583333	0.482759	0.500000	
0.636364	0.636364	0.560000	0.583333	0.560000	0.608696	0.500000	0.583333	0.560000	0.518519	0.518519	0.560000	0.583333	0.518519	0.583333	
0.583333	0.666667	0.518519	0.583333	0.583333	0.700000	0.583333	0.500000	0.583333	0.451613	0.636364	0.560000	0.583333	0.608696	0.560000	
0.700000	0.583333	0.437500	0.636364	0.583333	0.451613	0.608696	0.608696	0.466667	0.482759	0.583333	0.560000	0.560000	0.583333	0.583333	
0.451613	0.538462	0.583333	0.518519	0.636364	0.500000	0.636364	0.608696	0.482759	0.608696	0.636364	0.560000	0.666667	0.666667	0.500000	
0.538462	0.538462	0.608696	0.666667	0.700000	0.736842	0.608696	0.560000	0.560000	0.518519	0.560000	0.636364	0.560000	0.538462	0.518519	
0.608696	0.500000	0.500000	0.636364	0.538462	0.500000	0.608696	0.666667	0.636364	0.583333	0.583333	0.636364	0.518519	0.518519	0.608696	
0.636364	0.583333	0.538462	0.560000	0.466667	0.482759	0.608696	0.583333	0.560000	0.636364	0.482759	0.538462	0.608696	0.583333	0.583333	
0.583333	0.583333	0.538462	0.466667	0.583333	0.608696	0.608696	0.636364	0.608696	0.636364	0.560000	0.538462	0.608696	0.636364	0.560000	
0.538462	0.583333	0.538462	0.518519	0.608696	0.700000	0.560000	0.518519	0.636364	0.378378	0.560000	0.500000	0.583333	0.538462	0.583333	
0.466667	0.636364	0.636364	0.518519	0.636364	0.560000	0.437500	0.608696	0.538462	0.636364	0.350000	0.608696	0.560000	0.518519	0.500000	
0.518519	0.560000	0.560000	0.518519	0.482759	0.608696	0.700000	0.518519	0.636364	0.583333	0.500000	0.636364	0.636364	0.583333	0.560000	
0.466667	0.608696	0.538462	0.666667	0.608696	0.500000	0.608696	0.608696	0.583333	0.636364	0.518519	0.538462	0.608696	0.518519	0.500000	
0.482759	0.583333	0.500000	0.636364	0.560000	0.608696	0.560000	0.583333	0.500000	0.437500	0.666667	0.608696	0.560000	0.608696	0.538462	
0.636364	0.636364	0.500000	0.583333	0.608696	0.636364	0.608696	0.538462	0.482759	0.560000	0.608696	0.518519	0.608696	0.636364	0.518519	
0.583333	0.560000	0.538462	0.560000	0.583333	0.560000	0.583333	0.560000	0.608696	0.636364	0.538462	0.608696	0.583333	0.518519	0.608696	
0.560000	0.636364	0.583333	0.608696	0.666667	0.482759	0.500000	0.608696	0.608696	0.608696	0.608696	0.608696	0.583333	0.538462	0.451613	
0.500000	0.560000	0.560000	0.583333	0.560000	0.538462	0.636364	0.608696	0.700000	0.518519	0.583333	0.560000	0.518519	0.560000	0.538462	
0.560000	0.608696	0.538462	0.700000	0.608696	0.608696	0.583333	0.518519	0.608696	0.451613	0.583333	0.560000	0.560000	0.636364	0.424242	
0.636364	0.437500	0.666667	0.560000	0.482759	0.666667	0.538462	0.666667	0.636364	0.608696	0.636364	0.583333	0.560000	0.451613	0.500000	
0.451613	0.560000	0.518519	0.700000	0.538462	0.636364	0.608696	0.482759	0.482759	0.636364	0.583333	0.583333	0.608696	0.636364	0.608696	
0.560000	0.451613	0.608696	0.666667	0.583333	0.666667	0.518519	0.560000	0.560000	0.560000	0.608696	0.608696	0.518519	0.666667	0.608696	
0.518519	0.500000	0.500000	0.700000	0.518519	0.560000	0.636364	0.518519	0.583333	0.560000	0.538462	0.560000	0.608696	0.608696	0.636364	
0.608696	0.500000	0.518519	0.500000	0.518519	0.560000	0.608696	0.583333	0.583333	0.518519	0.666667	0.538462	0.583333	0.666667	0.583333	
0.636364	0.538462	0.560000	0.560000	0.437500	0.500000	0.636364	0.583333	0.666667	0.538462	0.583333	0.560000	0.608696	0.583333	0.608696	
0.636364	0.700000	0.538462	0.560000	0.500000	0.560000	0.608696	0.583333	0.518519	0.560000	0.560000	0.538462	0.608696	0.411765	0.608696	
0.560000	0.538462	0.608696	0.538462	0.560000	0.538462	0.736842	0.583333	0.560000	0.608696	0.636364	0.608696	0.538462	0.538462	0.518519	
0.560000	0.518519	0.636364	0.518519	0.666667	0.583333	0.608696	0.466667	0.500000	0.666667	0.560000	0.608696	0.500000	0.560000	0.608696	
0.482759	0.583333	0.538462	0.666667	0.560000	0.538462	0.500000	0.560000	0.451613	0.560000	0.666667	0.608696	0.518519	0.583333	0.560000	
0.636364	0.518519	0.583333	0.560000	0.608696	0.538462	0.608696	0.608696	0.608696	0.560000	0.636364	0.451613	0.608696	0.583333	0.608696	
0.518519	0.560000	0.518519	0.666667	0.583333	0.560000	0.608696	0.636364	0.560000	0.583333	0.518519	0.560000	0.583333	0.560000	0.583333	
0.608696	0.437500	0.538462	0.666667	0.666667	0.608696	0.608696	0.482759	0.518519	0.636364	0.608696	0.608696	0.636364	0.482759	0.583333	
0.608696	0.736842	0.466667	0.583333	0.560000	0.608696	0.666667	0.636364	0.518519	0.538462	0.560000	0.538462	0.560000	0.583333	0.538462	
0.518519	0.636364	0.583333	0.700000	0.666667	0.608696	0.538462	0.608696	0.560000	0.518519	0.466667	0.583333	0.636364	0.583333	0.538462	
0.583333	0.518519	0.583333	0.636364	0.583333	0.560000	0.583333	0.538462	0.583333	0.538462	0.608696	0.538462	0.636364	0.636364	0.482759	
0.560000	0.583333	0.518519	0.500000	0.636364	0.636364	0.666667	0.583333	0.583333	0.608696	0.560000	0.518519	0.500000	0.608696	0.518519	
0.518519	0.608696	0.636364	0.666667	0.583333	0.560000	0.560000	0.736842	0.518519	0.560000	0.518519	0.500000	0.538462	0.500000	0.608696	
0.636364	0.538462	0.636364	0.608696	0.500000	0.518519	0.560000	0.636364	0.636364	0.538462	0.500000	0.608696	0.608696	0.583333	0.608696	
0.583333	0.560000	0.560000	0.424242	0.583333	0.608696	0.636364	0.636364	0.608696	0.518519	0.583333	0.583333	0.583333	0.560000	0.560000	
0.560000	0.608696	0.583333	0.518519	0.482759	0.608696	0.583333	0.560000	0.636364	0.583333	0.666667	0.583333	0.500000	0.636364	0.560000	
0.560000	0.666667	0.437500	0.538462	0.636364	0.608696	0.583333	0.583333	0.608696	0.560000	0.583333	0.666667	0.583333	0.560000	0.378378	
0.583333	0.518519	0.583333	0.636364	0.538462	0.608696	0.636364	0.518519	0.583333	0.583333	0.482759	0.560000	0.538462	0.500000	0.608696	
0.608696	0.583333	0.538462	0.608696	0.666667	0.636364	0.583333	0.560000	0.482759	0.400000	0.560000	0.466667	0.666667	0.608696	0.608696	
0.560000	0.560000	0.608696	0.608696	0.482759	0.608696	0.560000	0.636364	0.583333	0.538462	0.608696	0.583333	0.518519	0.636364	0.608696	
0.500000	0.636364	0.636364	0.482759	0.700000	0.608696	0.636364	0.583333	0.560000	0.500000	0.518519	0.608696	0.500000	0.482759	0.466667	
0.583333	0.500000	0.608696	0.700000	0.500000	0.636364	0.538462	0.560000	0.437500	0.560000	0.583333	0.583333	0.583333	0.583333	0.608696	
0.451613	0.451613	0.583333	0.608696	0.482759	0.583333	0.518519	0.583333	0.666667	0.437500	0.608696	0.518519	0.608696	0.583333	0.608696	
